porg_plant_material_id,plant_id,plant_name,material_id,material_name,purchasing_org_id,user_id,supplier_id,supplier_name,supplier_plant,valid_from,valid_to,user_purchase_org_id,rejection_reason
3079,5,DKBL OU,710295-000000,nan,1,nan,30785,METAL CLASSY COMERCIO E SERVICO LTDA,AV DOS BANDEIRA,,,,Foreign key violation - referenced ID not found in master table
3080,5,DKBL OU,710296-000000,nan,1,nan,24994,BLASTER SOLUCOES DE MEDICAO E COMERCIO EIRELI,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3081,5,DKBL OU,710303-000000,nan,1,nan,17301,DIRSONEI DAROS SCHEFER & CIA LTDA,TRES CACHOEIRAS,,,,Foreign key violation - referenced ID not found in master table
3082,5,DKBL OU,710303-000000,nan,1,nan,18537,VERONICA RUBIM MATTOS EPP,MACAE,,,,Foreign key violation - referenced ID not found in master table
3083,5,DKBL OU,710303-000000,nan,1,nan,19053,MOVEIS MAZETTO LTDA,ANTA GORDA,,,,Foreign key violation - referenced ID not found in master table
3084,5,DKBL OU,710303-000000,nan,1,nan,19094,GROSSER NOGUEIRA & CIA LTDA EPP,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
3085,5,DKBL OU,710303-000000,nan,1,nan,25441,FRANCIS OFFICE MOVEIS E SERVIÇOS INTELIGENTES LTDA ME,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
3086,5,DKBL OU,710303-000000,nan,1,nan,26037,D S DE OLIVEIRA COMERCIO E SERVICOS DE MOVEIS E MDF,MACAE,,,,Foreign key violation - referenced ID not found in master table
3087,5,DKBL OU,710303-000000,nan,1,nan,28013,HAMILTON ANDRE MENIN MONTAGENS,CACHOEIRINHA,,,,Foreign key violation - referenced ID not found in master table
3088,5,DKBL OU,710303-000000,nan,1,nan,28891,SEVERO MOVEIS SOB MEDIDA E COMERCIO DE CONFECCOES LTDA,VIAMAO,,,,Foreign key violation - referenced ID not found in master table
3089,5,DKBL OU,710303-000000,nan,1,nan,28927,ACOTEC SUL DISTRIBUIDORA LTDA,CANOAS,,,,Foreign key violation - referenced ID not found in master table
3090,5,DKBL OU,710304-000000,nan,1,nan,15349,INSTRUCAMP INSTRUMENTOS DE MEDICAO LTDA,CAMPINAS,,,,Foreign key violation - referenced ID not found in master table
3091,5,DKBL OU,710304-000000,nan,1,nan,17227,BIOVERA EQUIP E SERV LTDA,RIO DE JANEIRO,,,,Foreign key violation - referenced ID not found in master table
3092,5,DKBL OU,710304-000000,nan,1,nan,21756,7LAB EQUIPAMENTOS E SERVICOS EIRELI ME,RIO DE JANEIRO,,,,Foreign key violation - referenced ID not found in master table
3093,5,DKBL OU,710310-000000,nan,1,nan,23606,MOVIMAK EQUIPAMENTOS PARA LOGISTICA EIRELI,SAO LEOPOLDO,,,,Foreign key violation - referenced ID not found in master table
3094,5,DKBL OU,710312-000000,nan,1,nan,27101,S R METERING PUMPS & SYSTEMS,NASHIK,,,,Foreign key violation - referenced ID not found in master table
3095,5,DKBL OU,710315-000000,nan,1,nan,27634,RECONLOG LTDA,COTIA,,,,Foreign key violation - referenced ID not found in master table
3096,5,DKBL OU,710316-000000,nan,1,nan,15647,NOVA TECNICA INDL E COML DE EQUIP PARA LABORATORIO LTDA EPP,PIRACICABA,,,,Foreign key violation - referenced ID not found in master table
3097,5,DKBL OU,710316-000000,nan,1,nan,23226,EUROSUL FORNECEDORA DE NAVIOS LTDA,PINHAIS,,,,Foreign key violation - referenced ID not found in master table
3098,5,DKBL OU,710316-000000,nan,1,nan,25828,ALFA INDUSTRIA E EQUIPAMENTOS LTDA,BELO HORIZONTE,,,,Foreign key violation - referenced ID not found in master table
3099,5,DKBL OU,710316-000000,nan,1,nan,27524,ANTON PAAR PROVETEC GMBH,MAHLOW,,,,Foreign key violation - referenced ID not found in master table
3100,5,DKBL OU,710316-000000,nan,1,nan,27732,PMAC INSPECTION LTD,ABERDEEN,,,,Foreign key violation - referenced ID not found in master table
3101,5,DKBL OU,710317-000000,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
3102,5,DKBL OU,710330-000000,nan,1,nan,26729,DAKOL INSTRUMENTOS E SISTEMAS LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3103,5,DKBL OU,710333-000000,nan,1,nan,23214,COMERCIAL DMA AUTO PECAS LTDA,MACAE,,,,Foreign key violation - referenced ID not found in master table
3104,5,DKBL OU,710334-000000,nan,1,nan,15132,VIBROPAC INDL E COML DE EQUIP LTDA,COTIA,,,,Foreign key violation - referenced ID not found in master table
3105,5,DKBL OU,710336-000000,nan,1,nan,21116,SCANSOURCE BRASIL DIST DE TECN LTDA,ITAJAI,,,,Foreign key violation - referenced ID not found in master table
3106,5,DKBL OU,710336-000000,nan,1,nan,24490,GRUPO FRANCIOSI INSTALACAO E MANUTENCAO ELETRICA E COMERCIO VAREJISTA DE EQUIPAMENTOS ELETRONICOS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
3107,5,DKBL OU,710336-000000,nan,1,nan,24852,KNAYTEC TECNOLOGIA EIRELLI,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
3108,5,DKBL OU,710336-000000,nan,1,nan,25289,BRASIL3 COMERCIO DE SOFTWARES E HARDWARE LTDA,CURITIBA,,,,Foreign key violation - referenced ID not found in master table
3109,5,DKBL OU,710336-000000,nan,1,nan,28240,METTLER-TOLEDO INDUSTRIA E COMERCIO LTDA,SÃO PAULO,,,,Foreign key violation - referenced ID not found in master table
3110,5,DKBL OU,710336-000000,nan,1,nan,29098,BRUNO DA SILVA PRIVATTI 08582662700,MACAE,,,,Foreign key violation - referenced ID not found in master table
3111,5,DKBL OU,710346-000000,nan,1,nan,20976,JOAPE CLIMATIZACAO INDUSTRIAL LTDA,SANTO ANTONIO D,,,,Foreign key violation - referenced ID not found in master table
3112,5,DKBL OU,710353-000000,nan,1,nan,23772,VBX USA CORPORATION,4700 NW,,,,Foreign key violation - referenced ID not found in master table
3113,5,DKBL OU,710353-000000,nan,1,nan,27101,S R METERING PUMPS & SYSTEMS,NASHIK,,,,Foreign key violation - referenced ID not found in master table
3114,5,DKBL OU,710486-000000,nan,1,nan,28386,INDUSTRIA DE BOMBAS BETO LTDA,RIO GRANDE DO S,,,,Foreign key violation - referenced ID not found in master table
3115,5,DKBL OU,710492-000000,nan,1,nan,23470,TEXIUS INDUSTRIA E COMERCIO DE ELETROBOMBAS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
3116,5,DKBL OU,710492-000000,nan,1,nan,26827,EBARA BOMBAS AMERICA DO SUL LTDA,VARGEM GRANDE D,,,,Foreign key violation - referenced ID not found in master table
3117,5,DKBL OU,710492-000000,nan,1,nan,27762,BOMBAS GRUNDFOS DO BRASIL LTDA,SAO BERNARDO DO,,,,Foreign key violation - referenced ID not found in master table
3118,5,DKBL OU,710493-000000,nan,1,nan,23458,GURGELMIX MAQUINAS E FERRAMENTAS S.A,FRANCA,,,,Foreign key violation - referenced ID not found in master table
3119,5,DKBL OU,710494-000000,nan,1,nan,26729,DAKOL INSTRUMENTOS E SISTEMAS LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3120,5,DKBL OU,710495-000000,nan,1,nan,16273,LABSYNTH PROD P LABORATORIOS LTDA,DIADEMA,,,,Foreign key violation - referenced ID not found in master table
3121,5,DKBL OU,710496-000000,nan,1,nan,27027,ENDRESS + HAUSER CONTROLE E AUTOMACAO LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3122,5,DKBL OU,710496-000000,nan,1,nan,28164,GWR COMERCIO DE INSTRUMENTOS INDUSTRIAIS LTDA,BELO HORIZONTE,,,,Foreign key violation - referenced ID not found in master table
3123,5,DKBL OU,710496-000000,nan,1,nan,28648,"Q&T INSTRUMENTS CO.,LTD.",WANGBAI ROAD,,,,Foreign key violation - referenced ID not found in master table
3124,5,DKBL OU,710496-000000,nan,1,nan,30571,"SMARTINS E PIRES EQUIPAMENTOS DE CONTROLE, INSTRUMENTACAO E AUTOMACAO INDUSTRIAL LTDA",EMBU DAS ARTES,,,,Foreign key violation - referenced ID not found in master table
3125,5,DKBL OU,710497-000000,nan,1,nan,26083,ROTTOTANQUES BRASIL INDUSTRIA E COMERCIO DE PLASTICOS LTDA,GUARAREMA,,,,Foreign key violation - referenced ID not found in master table
3126,5,DKBL OU,710498-000000,nan,1,nan,24597,VALDIR GEREMIA INDUSTRIA E COMERCIO LTDA,SAO LEOPOLDO,,,,Foreign key violation - referenced ID not found in master table
3127,5,DKBL OU,710502-000000,nan,1,nan,27398,J&J FABRICACAO DE ESQUADRIAS DE METAL LTDA,CAMAQUA,,,,Foreign key violation - referenced ID not found in master table
3128,5,DKBL OU,710503-000000,nan,1,nan,16469,TELBRA EX IND E COM LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3129,5,DKBL OU,710504-000000,nan,1,nan,27455,REMAN INDUSTRIA E COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA,CAMPINAS,,,,Foreign key violation - referenced ID not found in master table
3130,5,DKBL OU,710505-000000,nan,1,nan,26232,FG FLEX INDUSTRIA E COMERCIO DE MANGUEIRAS INDUSTRIAIS LTDA,BARUERI,,,,Foreign key violation - referenced ID not found in master table
3131,5,DKBL OU,710506-000000,nan,1,nan,26232,FG FLEX INDUSTRIA E COMERCIO DE MANGUEIRAS INDUSTRIAIS LTDA,BARUERI,,,,Foreign key violation - referenced ID not found in master table
3132,5,DKBL OU,710507-000000,nan,1,nan,15369,GLOBAL DISTRIBUICAO DE BENS E CONSUMO LTDA,DOIS IRMAOS,,,,Foreign key violation - referenced ID not found in master table
3133,5,DKBL OU,710507-000000,nan,1,nan,21628,FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA,ANAPOLIS,,,,Foreign key violation - referenced ID not found in master table
3134,5,DKBL OU,710508-000000,nan,1,nan,19850,ALFA INSTRUMENTOS ELETRONICOS LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3135,5,DKBL OU,710510-000000,nan,1,nan,27524,ANTON PAAR PROVETEC GMBH,MAHLOW,,,,Foreign key violation - referenced ID not found in master table
3136,5,DKBL OU,710510-000000,nan,1,nan,27732,PMAC INSPECTION LTD,ABERDEEN,,,,Foreign key violation - referenced ID not found in master table
3137,5,DKBL OU,710511-000000,nan,1,nan,27774,MACHMETALS INDUSTRIA E COMERCIO DE MAQUINAS LTDA,INDAIATUBA,,,,Foreign key violation - referenced ID not found in master table
3138,5,DKBL OU,710512-000000,nan,1,nan,27857,JERIEL FAGUNDES DA SILVA 02327347041,CANOAS,,,,Foreign key violation - referenced ID not found in master table
3139,5,DKBL OU,710512-000000,nan,1,nan,28336,ANELISE DA SILVA HUPPES 85026689000,ESTEIO,,,,Foreign key violation - referenced ID not found in master table
3140,5,DKBL OU,710513-000000,nan,1,nan,18674,FRIGELAR COM E IND LTDA,EXTREMA,,,,Foreign key violation - referenced ID not found in master table
3141,5,DKBL OU,710514-000000,nan,1,nan,27732,PMAC INSPECTION LTD,ABERDEEN,,,,Foreign key violation - referenced ID not found in master table
3142,5,DKBL OU,710515-000000,nan,1,nan,27731,BTG INSTRUMENTS AB,SAFFLE,,,,Foreign key violation - referenced ID not found in master table
3143,5,DKBL OU,710516-000000,nan,1,nan,27731,BTG INSTRUMENTS AB,SAFFLE,,,,Foreign key violation - referenced ID not found in master table
3144,5,DKBL OU,710517-000000,nan,1,nan,19137,BRASEQ BRASILEIRA DE EQUIPAMENTOS LTDA,JARINU,,,,Foreign key violation - referenced ID not found in master table
3145,5,DKBL OU,710518-000000,nan,1,nan,16469,TELBRA EX IND E COM LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3146,5,DKBL OU,710519-000000,nan,1,nan,21790,OTIMIZE INDUSTRIA COMERCIO E SERVICOS LTDA,CHARQUEADAS,,,,Foreign key violation - referenced ID not found in master table
3147,5,DKBL OU,710519-000000,nan,1,nan,27982,TDF PRODUTOS METALICOS LTDA,AMERICANA,,,,Foreign key violation - referenced ID not found in master table
3148,5,DKBL OU,710520-000000,nan,1,nan,26232,FG FLEX INDUSTRIA E COMERCIO DE MANGUEIRAS INDUSTRIAIS LTDA,BARUERI,,,,Foreign key violation - referenced ID not found in master table
3149,5,DKBL OU,710521-000000,nan,1,nan,27525,ANTON PAAR GMBH,GRAZ,,,,Foreign key violation - referenced ID not found in master table
3150,5,DKBL OU,710522-000000,nan,1,nan,23824,TEKIN INDUSTRIA E COMERCIO DE EQUIP DE SEGURANCA LTDA,SAO BERNARDO DO,,,,Foreign key violation - referenced ID not found in master table
3151,5,DKBL OU,710523-000000,nan,1,nan,15164,FERRAMENTAS GERAIS COML E IMP DE FERRAMENTAS E MAQ AS,NOVO HAMBURGO,,,,Foreign key violation - referenced ID not found in master table
3152,5,DKBL OU,710524-000000,nan,1,nan,23838,IMETAL COMERCIO E SERVICOS LTDA,MOGI DAS CRUZES,,,,Foreign key violation - referenced ID not found in master table
3153,5,DKBL OU,710525-000000,nan,1,nan,28016,AUGUSTIN INDUSTRIA E COMERCIO DE METAIS LTDA,GRAVATAI,,,,Foreign key violation - referenced ID not found in master table
3154,5,DKBL OU,710526-000000,nan,1,nan,24490,GRUPO FRANCIOSI INSTALACAO E MANUTENCAO ELETRICA E COMERCIO VAREJISTA DE EQUIPAMENTOS ELETRONICOS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
3155,5,DKBL OU,710527-000000,nan,1,nan,24490,GRUPO FRANCIOSI INSTALACAO E MANUTENCAO ELETRICA E COMERCIO VAREJISTA DE EQUIPAMENTOS ELETRONICOS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
3156,5,DKBL OU,710529-000000,nan,1,nan,28016,AUGUSTIN INDUSTRIA E COMERCIO DE METAIS LTDA,GRAVATAI,,,,Foreign key violation - referenced ID not found in master table
3157,5,DKBL OU,710530-000000,nan,1,nan,28016,AUGUSTIN INDUSTRIA E COMERCIO DE METAIS LTDA,GRAVATAI,,,,Foreign key violation - referenced ID not found in master table
3158,5,DKBL OU,710532-000000,nan,1,nan,26232,FG FLEX INDUSTRIA E COMERCIO DE MANGUEIRAS INDUSTRIAIS LTDA,BARUERI,,,,Foreign key violation - referenced ID not found in master table
3159,5,DKBL OU,710533-000000,nan,1,nan,28385,VIVA EQUIPAMENTOS INDUSTRIA E COMERCIO LTDA,CAMPINAS,,,,Foreign key violation - referenced ID not found in master table
3160,5,DKBL OU,710534-000000,nan,1,nan,15120,CARVALHAES PROD PARA LABORATORIO LTDA,ALVORADA,,,,Foreign key violation - referenced ID not found in master table
3161,5,DKBL OU,710536-000000,nan,1,nan,28427,OCS SOLUTION COMERCIO E SERVICOS DE MAQUINAS DE CAFE LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3162,5,DKBL OU,710537-000000,nan,1,nan,16560,GAMRY INSTRUMENTS INC.,WARMINSTER,,,,Foreign key violation - referenced ID not found in master table
3163,5,DKBL OU,710538-000000,nan,1,nan,21790,OTIMIZE INDUSTRIA COMERCIO E SERVICOS LTDA,CHARQUEADAS,,,,Foreign key violation - referenced ID not found in master table
3164,5,DKBL OU,710539-000000,nan,1,nan,18849,W D COMECIAL DE MANGUEIRAS LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
3165,5,DKBL OU,710540-000000,nan,1,nan,23174,OEG OFFSHORE DO BRASIL ACONDICIONAMENTO LOCACAO E SERVICOS INDUSTRIAIS E COMERCIAIS LTDA,MACAE,,,,Foreign key violation - referenced ID not found in master table
3166,5,DKBL OU,710541-000000,nan,1,nan,27569,ACRO CABOS DE ACO INDUSTRIA E COMERCIO LTDA,MACAE,,,,Foreign key violation - referenced ID not found in master table
3167,5,DKBL OU,710542-000000,nan,1,nan,28019,SHIMADZU LATIN AMERICA S.A,MONTEVIDEO,,,,Foreign key violation - referenced ID not found in master table
3168,5,DKBL OU,710543-000000,nan,1,nan,15396,TRUST - IMPORTACAO E EXPORTACAO EIRELI,ITAJAI-SC,,,,Foreign key violation - referenced ID not found in master table
3169,5,DKBL OU,710544-000000,nan,1,nan,17278,HANNA INST BRASIL IMP E EXP LTDA,BARUERI,,,,Foreign key violation - referenced ID not found in master table
3170,5,DKBL OU,710545-000000,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
3171,5,DKBL OU,710546-000000,nan,1,nan,29189,METALURGICA METALQUIM LTDA,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3172,5,DKBL OU,710547-000000,nan,1,nan,28614,IFM ELECTRONIC LTDA,JOINVILLE,,,,Foreign key violation - referenced ID not found in master table
3173,5,DKBL OU,710548-000000,nan,1,nan,29103,UNIVAL INDUSTRIA E COMERCIO DE VALVULAS E ACESSORIOS INDUSTRIAIS LTDA,GUARULHOS,,,,Foreign key violation - referenced ID not found in master table
3174,5,DKBL OU,710549-000000,nan,1,nan,29098,BRUNO DA SILVA PRIVATTI 08582662700,MACAE,,,,Foreign key violation - referenced ID not found in master table
3175,5,DKBL OU,710550-000000,nan,1,nan,16323,CENCI & CIA LTDA,BENTO GONCALVES,,,,Foreign key violation - referenced ID not found in master table
3176,5,DKBL OU,710550-000000,nan,1,nan,28143,FABIANO SOUZA DA SILVEIRA,NOVA SANTA RITA,,,,Foreign key violation - referenced ID not found in master table
3177,5,DKBL OU,710551-000000,nan,1,nan,29533,INAFLEX INDUSTRIA E COMERCIO LTDA,SAO BERNARDO DO,,,,Foreign key violation - referenced ID not found in master table
3178,5,DKBL OU,710551-000000,nan,1,nan,29978,FLEEX HYDRAULICS E-COMMERCE LTDA,BELA VISTA,,,,Foreign key violation - referenced ID not found in master table
3179,5,DKBL OU,710553-000000,nan,1,nan,17591,MAQUIMOTOR COM E TECNICA LTDA,PORTO ALEGRE,,,,Foreign key violation - referenced ID not found in master table
3180,5,DKBL OU,710554-000000,nan,1,nan,29859,ALEXANDRE PENA MAIA,VIAMAO,,,,Foreign key violation - referenced ID not found in master table
3181,5,DKBL OU,710555-000000,nan,1,nan,15392,AMBORETTO BOMBAS LTDA,INDAIATUBA,,,,Foreign key violation - referenced ID not found in master table
3182,5,DKBL OU,710556-000000,nan,1,nan,27732,PMAC INSPECTION LTD,ABERDEEN,,,,Foreign key violation - referenced ID not found in master table
3183,5,DKBL OU,710557-000000,nan,1,nan,21116,SCANSOURCE BRASIL DIST DE TECN LTDA,ITAJAI,,,,Foreign key violation - referenced ID not found in master table
3184,5,DKBL OU,710558-000000,nan,1,nan,30126,BIOSURFACE TECHNOLOGIES CORP.,WEST GRIFFIN,,,,Foreign key violation - referenced ID not found in master table
3185,5,DKBL OU,710559-000000,nan,1,nan,21779,CETRO SOLUCOES EM EMBALAGENS EIRELI,BAURU,,,,Foreign key violation - referenced ID not found in master table
3186,5,DKBL OU,710560-000000,nan,1,nan,27957,J P A COMERCIO VEDACOES EQUIPAMENTOS LTDA,PAULINIA,,,,Foreign key violation - referenced ID not found in master table
3187,5,DKBL OU,710561-000000,nan,1,nan,27732,PMAC INSPECTION LTD,ABERDEEN,,,,Foreign key violation - referenced ID not found in master table
3188,5,DKBL OU,710562-000000,nan,1,nan,30899,UBIQUITI BRAZIL COMERCIO DE ELETRONICOS LTDA.,SAO PAULO,,,,Foreign key violation - referenced ID not found in master table
3213,8,DKBV OU,200431-000000,nan,1,nan,22023,Mexico Natie N.V.,Belgium,,,,Foreign key violation - referenced ID not found in master table
3214,8,DKBV OU,200431-000000,nan,1,nan,24451,MAXICO NATIE,Belgium,,,,Foreign key violation - referenced ID not found in master table
3215,8,DKBV OU,201136-000000,nan,1,nan,22023,Mexico Natie N.V.,Belgium,,,,Foreign key violation - referenced ID not found in master table
3216,8,DKBV OU,201136-000000,nan,1,nan,24655,Jager and ZN. BV.,The Netherlands,,,,Foreign key violation - referenced ID not found in master table
3217,8,DKBV OU,201137-000000,nan,1,nan,24655,Jager and ZN. BV.,The Netherlands,,,,Foreign key violation - referenced ID not found in master table
3218,8,DKBV OU,201138-000000,nan,1,nan,24655,Jager and ZN. BV.,The Netherlands,,,,Foreign key violation - referenced ID not found in master table
3219,8,DKBV OU,201208-000000,nan,1,nan,22995,Metalchimica Group,ITALY,,,,Foreign key violation - referenced ID not found in master table
3220,8,DKBV OU,201209-000000,nan,1,nan,22995,Metalchimica Group,ITALY,,,,Foreign key violation - referenced ID not found in master table
3221,8,DKBV OU,304655-201400,nan,1,nan,14305,Brenntag Nederland B.V.,Dordrecht,,,,Foreign key violation - referenced ID not found in master table
3222,8,DKBV OU,620071-035139,nan,1,nan,30316,Talleres Pujol SA,Barcelona,,,,Foreign key violation - referenced ID not found in master table
3223,8,DKBV OU,620071-035140,nan,1,nan,30316,Talleres Pujol SA,Barcelona,,,,Foreign key violation - referenced ID not found in master table
3224,8,DKBV OU,620071-035141,nan,1,nan,30316,Talleres Pujol SA,Barcelona,,,,Foreign key violation - referenced ID not found in master table
3225,8,DKBV OU,620071-035142,nan,1,nan,22007,RI.CO.M. SRL,ITALY,,,,Foreign key violation - referenced ID not found in master table
3254,4,DKFZE OU,300269-160020,nan,1,nan,21533,REFSOL INTERNATIONAL (PTY) LTD,Durban,,,,Foreign key violation - referenced ID not found in master table
3255,4,DKFZE OU,300398-110180,nan,1,nan,21533,REFSOL INTERNATIONAL (PTY) LTD,Durban,,,,Foreign key violation - referenced ID not found in master table
3256,4,DKFZE OU,301129-120190,nan,1,nan,21533,REFSOL INTERNATIONAL (PTY) LTD,Durban,,,,Foreign key violation - referenced ID not found in master table
3257,4,DKFZE OU,301977-000000,nan,1,nan,27196,RochemPetroleum Testing Services,Alexandria,,,,Foreign key violation - referenced ID not found in master table
3258,4,DKFZE OU,301977-120186,nan,1,nan,18978,PETROCHEM ENERGY SA,SWITZERLAND.,,,,Foreign key violation - referenced ID not found in master table
3259,4,DKFZE OU,301977-120186,nan,1,nan,21100,CHEMISPEC SIA,Latvia,,,,Foreign key violation - referenced ID not found in master table
3260,4,DKFZE OU,301977-120186,nan,1,nan,27196,RochemPetroleum Testing Services,Alexandria,,,,Foreign key violation - referenced ID not found in master table
3261,4,DKFZE OU,302099-120200,nan,1,nan,22377,ANAR CHEMICALS LLP,AHMEDABAD-194Q,,,,Foreign key violation - referenced ID not found in master table
3262,4,DKFZE OU,302107-150200,nan,1,nan,22377,ANAR CHEMICALS LLP,AHMEDABAD-194Q,,,,Foreign key violation - referenced ID not found in master table
3263,4,DKFZE OU,302108-150025,nan,1,nan,22377,ANAR CHEMICALS LLP,AHMEDABAD-194Q,,,,Foreign key violation - referenced ID not found in master table
3264,4,DKFZE OU,302109-150025,nan,1,nan,22377,ANAR CHEMICALS LLP,AHMEDABAD-194Q,,,,Foreign key violation - referenced ID not found in master table
3265,4,DKFZE OU,302109-150200,nan,1,nan,22377,ANAR CHEMICALS LLP,AHMEDABAD-194Q,,,,Foreign key violation - referenced ID not found in master table
3266,4,DKFZE OU,302117-150025,nan,1,nan,20167,CTS MIDDLE EAST FZCO,DUBAI,,,,Foreign key violation - referenced ID not found in master table
3267,4,DKFZE OU,302117-150025,nan,1,nan,22377,ANAR CHEMICALS LLP,AHMEDABAD-194Q,,,,Foreign key violation - referenced ID not found in master table
3268,4,DKFZE OU,302117-150200,nan,1,nan,22377,ANAR CHEMICALS LLP,AHMEDABAD-194Q,,,,Foreign key violation - referenced ID not found in master table
3269,4,DKFZE OU,302407-200025,nan,1,nan,20167,CTS MIDDLE EAST FZCO,DUBAI,,,,Foreign key violation - referenced ID not found in master table
3270,4,DKFZE OU,302771-120180,nan,1,nan,21533,REFSOL INTERNATIONAL (PTY) LTD,Durban,,,,Foreign key violation - referenced ID not found in master table
3271,4,DKFZE OU,304675-3SB850,nan,1,nan,27816,Arkema France,Cedex,,,,Foreign key violation - referenced ID not found in master table
3272,4,DKFZE OU,305048-160023,nan,1,nan,22377,ANAR CHEMICALS LLP,AHMEDABAD-194Q,,,,Foreign key violation - referenced ID not found in master table
3273,4,DKFZE OU,620071-019154,nan,1,nan,15654,Berlin Packaging LLC,Chicago,,,,Foreign key violation - referenced ID not found in master table
3274,4,DKFZE OU,620071-019154,nan,1,nan,27707,AM Glassware Ltd,Aberdeen,,,,Foreign key violation - referenced ID not found in master table
3275,4,DKFZE OU,620071-023987,nan,1,nan,27107,Aquachemie Middle East FZE,Jebel Ali,,,,Foreign key violation - referenced ID not found in master table
3276,4,DKFZE OU,620071-031663,nan,1,nan,15654,Berlin Packaging LLC,Chicago,,,,Foreign key violation - referenced ID not found in master table
3277,4,DKFZE OU,620071-031664,nan,1,nan,15654,Berlin Packaging LLC,Chicago,,,,Foreign key violation - referenced ID not found in master table
3278,4,DKFZE OU,620071-035069,nan,1,nan,30775,LABTECH MIDDLE EAST SCIENTIFIC EQUIPMENT LLC,DUBAI,,,,Foreign key violation - referenced ID not found in master table
3279,4,DKFZE OU,620071-035070,nan,1,nan,30775,LABTECH MIDDLE EAST SCIENTIFIC EQUIPMENT LLC,DUBAI,,,,Foreign key violation - referenced ID not found in master table
3283,11,DKMY OU,300201-200900,nan,1,nan,13401,Deepak Nitrite Ltd.,GUJARAT-194Q,,,,Foreign key violation - referenced ID not found in master table
3284,11,DKMY OU,300201-200900,nan,1,nan,24502,SHANDONG MAIKAIDE ENERGY SAVING TECHNOLOGY CO.LTD,SHANDONG,,,,Foreign key violation - referenced ID not found in master table
3285,11,DKMY OU,301977-120186,nan,1,nan,18978,PETROCHEM ENERGY SA,SWITZERLAND.,,,,Foreign key violation - referenced ID not found in master table
3317,6,DKSCLLC OU,200082-000000,nan,1,nan,15662,SeaTex Ltd,HOUSTON,,,,Foreign key violation - referenced ID not found in master table
3318,6,DKSCLLC OU,200082-000000,nan,1,nan,26768,Engy Southwest Container Products,Houston,,,,Foreign key violation - referenced ID not found in master table
3319,6,DKSCLLC OU,200427-000000,nan,1,nan,22438,Schuetz Container Systems Inc.,NORTH BRANCH,,,,Foreign key violation - referenced ID not found in master table
3320,6,DKSCLLC OU,201032-000000,nan,1,nan,16809,"Flow Chem Technologies, LLC",PLEASANTON,,,,Foreign key violation - referenced ID not found in master table
3321,6,DKSCLLC OU,201032-000000,nan,1,nan,24428,"West Texas Drum Company, LTD II",Baytown,,,,Foreign key violation - referenced ID not found in master table
3322,6,DKSCLLC OU,201032-000000,nan,1,nan,25664,Industrial Containers of Texas LLC,Houston,,,,Foreign key violation - referenced ID not found in master table
3323,6,DKSCLLC OU,201032-000000,nan,1,nan,27831,"Bird Dog Chemical industries, LLC",Bird Dog Chemic,,,,Foreign key violation - referenced ID not found in master table
3324,6,DKSCLLC OU,201051-300350,nan,1,nan,11012,Hoover Circular Solutions,Houston,,,,Foreign key violation - referenced ID not found in master table
3325,6,DKSCLLC OU,201052-300550,nan,1,nan,11012,Hoover Circular Solutions,Houston,,,,Foreign key violation - referenced ID not found in master table
3326,6,DKSCLLC OU,201052-300550,nan,1,nan,30746,Container Technology Inc.,Container Techn,,,,Foreign key violation - referenced ID not found in master table
3327,6,DKSCLLC OU,201055-300000,nan,1,nan,19440,"Precision IBC, INC",FAIRHOPE,,,,Foreign key violation - referenced ID not found in master table
3328,6,DKSCLLC OU,201055-300000,nan,1,nan,30746,Container Technology Inc.,Container Techn,,,,Foreign key violation - referenced ID not found in master table
3329,6,DKSCLLC OU,201057-300352,nan,1,nan,19440,"Precision IBC, INC",FAIRHOPE,,,,Foreign key violation - referenced ID not found in master table
3330,6,DKSCLLC OU,300120-120000,nan,1,nan,28420,"Multi-Chem Group, LLC",Multi-Chem Grou,,,,Foreign key violation - referenced ID not found in master table
